1.025	0.9756097570536004	-0.05189062437689564	1.0249999987956075
1.05	0.9523809541176387	-0.107624998588838	1.049999997699255
1.075	0.9302325605118937	-0.16729687264708604	1.0749999966985757
1.1	0.909090911978807	-0.23099999656129783	1.0999999957828643
1.125	0.888888892192556	-0.298828120339779	1.1249999949428209
1.15	0.8695652210277245	-0.37087499398968826	1.1499999941703407
1.175	0.8510638336872212	-0.44723436751720813	1.1749999934583386
1.2	0.8333333374391538	-0.5279999909276875	1.1999999928006029
1.225	0.8163265348756769	-0.6132656142257608	1.2249999921916719
1.25	0.8000000043807428	-0.7031249874154484	1.2499999916267304
1.275	0.7843137299545625	-0.7976718605002414	1.2749999911015224
1.3	0.7692307737506067	-0.8969999834831731	1.2999999906122763
1.325	0.7547169856838729	-1.0012031063668798	1.3249999901556424
1.35	0.7407407453048874	-1.1103749791536526	1.3499999897286383
1.375	0.7272727318328958	-1.2246093518454821	1.3749999893286031
1.4	0.7142857188283451	-1.3439999744440962	1.3999999889531576
1.425	0.7017543904787831	-1.4686405969509924	1.42499998860017
1.45	0.6896551768896569	-1.598624969367466	1.4499999882677266
1.475	0.6779661061251967	-1.7340468416946349	1.4749999879541058
1.5	0.6666666710452057	-1.8749999639334605	1.4999999876577568
1.525	0.6557377092398684	-2.0215780860847654	1.524999987377279
1.55	0.6451612945837681	-2.1738749581492502	1.5499999871114063
1.575	0.6349206391180908	-2.3319843301275065	1.574999986858992
1.6	0.6250000041313706	-2.4959999520200293	1.5999999866189951
1.625	0.6153846194481651	-2.666015573827228	1.6249999863904705
1.65	0.6060606100551222	-2.8421249455494357	1.6499999861725578
1.675	0.5970149292978463	-3.0244218171869166	1.674999985964473
1.7	0.5882352979721568	-3.2129999387398738	1.6999999857655006
1.725	0.5797101487117596	-3.4079530602084565	1.7249999855749862
1.75	0.5714285751426877	-3.6093749315927637	1.7499999853923318
1.775	0.5633802853345495	-3.817359302892851	1.7749999852169889
1.8	0.5555555591308394	-4.031999924108734	1.7999999850484543
1.825	0.5479452089863457	-4.253390545240393	1.8249999848862661
1.85	0.5405405439799033	-4.481624916287775	1.8499999847299993
1.875	0.533333336706126	-4.716796787250798	1.8749999845792624
1.9	0.5263157927809496	-4.958999908129356	1.899999984433695
1.925	0.5194805227233652	-5.208328028923317	1.9249999842929644
1.95	0.5128205160000968	-5.464874899632527	1.9499999841567628
1.975	0.5063291170415689	-5.728734270256813	1.9749999840248063
2.0	0.500000003056676	-5.999999890795985	1.9999999838968316
2.025	0.4938271634909029	-6.278765511249837	2.024999983772595
2.05	0.4878048809875087	-6.5651248816181464	2.0499999836518703
2.075	0.48192771372501125	-6.8591717519006785	2.0749999835344477
2.1	0.4761904790162795	-7.160999872097186	2.0999999834201324
2.125	0.47058823806533673	-7.470702992207411	2.1249999833087427
2.15	0.4651162817876429	-7.788374862231083	2.14999998320011
2.175	0.45977011760828834	-8.114109232167927	2.174999983094077
2.2	0.45454545716031053	-8.447999852017654	2.199999982990497
2.225	0.44943820481233787	-8.79014047177997	2.2249999828892335
2.25	0.44444444696105717	-9.140624841454576	2.2499999827901584
2.275	0.4395604420296722	-9.499546711041162	2.2749999826931524
2.3	0.43478261111863675	-9.866999830539415	2.299999982598104
2.325	0.43010752925956597	-10.243077949949013	2.3249999825049086
2.35	0.425531917227409	-10.627874819269632	2.3499999824134683
2.375	0.42105263386974723	-11.021484188500944	2.3749999823236916
2.4	0.4166666689155116	-11.423999807642613	2.3999999822354923
2.425	0.4123711362285212	-11.835515426694302	2.4249999821487895
2.45	0.408163267474071	-12.256124795655671	2.4499999820635074
2.475	0.4040404061693623	-12.685921664526374	2.474999981979575
2.5	0.40000000209090764	-13.124999783306063	2.499999981896925
2.525	0.3960396060141686	-13.573452901994386	2.5249999818154945
2.55	0.39215686476262746	-14.031374770590991	2.549999981735224
2.575	0.3883495165452616	-14.49885913909552	2.5749999816560574
2.6	0.3846153865630104	-14.975999757507617	2.599999981577942
2.625	0.38095238286630073	-15.46289037582692	2.6249999815008285
2.65	0.37735849244705244	-15.959624744053066	2.6499999814246693
2.675	0.3738317775498235	-16.46629661218569	2.6749999813494205
2.7	0.3703703721878916	-16.982999730224428	2.69999998127504
2.725	0.3669724788511112	-17.509827848168914	2.7249999812014885
2.75	0.36363636539334165	-18.046874716018777	2.7499999811287283
2.775	0.360360362088123	-18.594234083773646	2.774999981056724
2.8	0.3571428588420828	-19.151999701433148	2.799999980985442
2.825	0.3539823025563042	-19.720265318996915	2.8249999809148507
2.85	0.3508771946265689	-20.29912468646457	2.84999998084492
2.875	0.34782608857402275	-20.88867155383574	2.874999980775621
2.9	0.34482758779839257	-21.488999671110044	2.899999980706927
2.925	0.3418803434464229	-22.10020278828711	2.924999980638812
2.95	0.3389830523886974	-22.72237465536656	2.949999980571252
2.975	0.33613445529846925	-23.355609022348016	2.974999980504223
3.0	0.33333333482654953	-23.9999996392311	2.9999999804377038
3.025	0.33057851386669784	-24.65564025601543	3.024999980371673
3.05	0.3278688539063209	-25.32262462270063	3.049999980306111
3.075	0.3252032534576252	-26.001046489286313	3.074999980240999
3.1	0.3225806465646814	-26.690999605772102	3.0999999801763187
3.125	0.32000000138215	-27.392577722157615	3.1249999801120527
3.15	0.31746031882168635	-28.105874588442468	3.149999980048185
3.175	0.3149606312622951	-28.83098395462628	3.1749999799846997
3.2	0.3125000013211372	-29.56799957070867	3.199999979921582
3.225	0.3100775206815079	-30.317015186689247	3.224999979858818
3.25	0.3076923089749089	-31.078124552567633	3.2499999797963937
3.275	0.30534351271432275	-31.851421418343445	3.2749999797342966
3.3	0.30303030427597494	-32.6369995340163	3.2999999796725143
3.325	0.3007518809270315	-33.4349526495858	3.324999979611035
3.35	0.2985074638968326	-34.24537451505158	3.3499999795498474
3.375	0.2962962974894047	-35.06835888041324	3.3749999794889405
3.4	0.2941176482351265	-35.903999495670405	3.3999999794283045
3.425	0.2919708040795479	-36.75239011082268	3.424999979367929
3.45	0.2898550736074784	-37.613624475869685	3.4499999793078056
3.475	0.28776978530056757	-38.48779634081103	3.4749999792479245
3.5	0.28571428682670347	-39.37499945564633	3.499999979188277
3.525	0.28368794435964967	-40.275327570375204	3.524999979128855
3.55	0.28169014192743	-41.18887443499726	3.549999979069651
3.575	0.2797202807880537	-42.115733799512114	3.5749999790106566
3.6	0.27777777883125193	-43.05599941391938	3.5999999789518653
3.625	0.2758620700049701	-44.009765028218666	3.62499997889327
3.65	0.2739726037654292	-44.97712439240959	3.6499999788348636
3.675	0.27210884454963336	-45.95817125649177	3.6749999787766403
3.7	0.27027027126926223	-46.9529993704648	3.6999999787185933
3.725	0.26845637682494367	-47.96170248432831	3.7249999786607173
3.75	0.26666666763995556	-48.98437434808191	3.749999978603006
3.775	0.2649006632124557	-50.021108711725205	3.7749999785454547
3.8	0.2631578956853874	-51.07199932525781	3.799999978488058
3.825	0.2614379094332509	-52.13713993867935	3.82499997843081
3.85	0.2597402606649751	-53.21662430198942	3.849999978373707
3.875	0.2580645170421616	-54.31054616518764	3.8749999783167435
3.9	0.25641025731201217	-55.41899927827362	3.8999999782599155
3.925	0.25477707095428376	-56.54207739124697	3.924999978203219
3.95	0.25316455784165104	-57.67987425410731	3.9499999781466495
3.975	0.2515723279128848	-58.83248361685425	3.974999978090203
4.0	0.2500000008582867	-59.9999992294874	3.9999999780338755
4.025	0.24844720581684648	-61.18251484200637	4.0249999779776635
